Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
50-54,C60.1-Glans penis,7410465,17,2e-6,1e-6,4e-6,8,1.0795543869379318e-6,0,0
50-54,C60.2-Body of penis,7410465,2,0,0,1e-6,2,2.6988859673448295e-7,0,0
50-54,C60.8-Overlapping lesion of penis,7410465,3,0,0,1e-6,2,2.6988859673448295e-7,0,0
50-54,"C60.9-Penis, NOS",7410465,33,4e-6,3e-6,6e-6,15,2.024164475508622e-6,0,0
50-54,C61.9-Prostate gland,7410465,10618,0.001433,0.001406,0.00146,1244,1.6787070716884839e-4,1.8826199003706246e-4,1.8826199003706246e-4
50-54,C62.0-Undescended testis,7410465,14,2e-6,1e-6,3e-6,4,5.397771934689659e-7,0,0
50-54,C62.1-Descended testis,7410465,135,1.8e-5,1.5e-5,2.2000000000000003e-5,21,2.833830265712071e-6,0,0
50-54,"C62.9-Testis, NOS",7410465,201,2.7000000000000002e-5,2.4e-5,3.1e-5,30,4.048328951017244e-6,0,0
50-54,C63.0-Epididymis,7410465,0,0,0,0,0,0,0,0
50-54,C63.1-Spermatic cord,7410465,8,1e-6,0,2e-6,3,4.048328951017244e-7,0,0
50-54,"C63.2-Scrotum, NOS",7410465,14,2e-6,1e-6,3e-6,3,4.048328951017244e-7,0,0
50-54,C63.7-Other specified parts of male genital organs,7410465,0,0,0,0,0,0,0,0
50-54,C63.8-Overlapping lesion of male genital organs,7410465,1,0,0,1e-6,0,0,0,0
50-54,"C63.9-Male genital organs, NOS",7410465,0,0,0,0,0,0,0,0
50-54,"C64.9-Kidney, NOS",7410465,1739,2.35e-4,2.24e-4,2.46e-4,709,9.56755075423742e-5,6.275399667902082e-5,1.2550799335804165e-4
50-54,C65.9-Renal pelvis,7410465,63,9e-6,7e-6,1.1000000000000001e-5,25,3.3736074591810366e-6,0,0
50-54,C66.9-Ureter,7410465,29,4e-6,3e-6,6e-6,10,1.3494429836724147e-6,0,0
50-54,C67.0-Trigone of bladder,7410465,109,1.5e-5,1.2e-5,1.8e-5,27,3.6434960559155195e-6,0,0
50-54,C67.1-Dome of bladder,7410465,48,6e-6,5e-6,9e-6,13,1.754275878774139e-6,0,0
50-54,C67.2-Lateral wall of bladder,7410465,392,5.3e-5,4.8e-5,5.8e-5,74,9.985878079175868e-6,0,0
50-54,C67.3-Anterior wall of bladder,7410465,17,2e-6,1e-6,4e-6,4,5.397771934689659e-7,0,0
50-54,C67.4-Posterior wall of bladder,7410465,140,1.8999999999999998e-5,1.6e-5,2.2000000000000003e-5,33,4.453161846118968e-6,0,0
50-54,C67.5-Bladder neck,7410465,52,7e-6,5e-6,9e-6,11,1.4843872820396561e-6,0,0
50-54,C67.6-Ureteric orifice,7410465,96,1.3000000000000001e-5,1e-5,1.6e-5,10,1.3494429836724147e-6,0,0
50-54,C67.7-Urachus,7410465,2,0,0,1e-6,2,2.6988859673448295e-7,0,0
50-54,C67.8-Overlapping lesion of bladder,7410465,190,2.6000000000000002e-5,2.2000000000000003e-5,3e-5,70,9.446100885706902e-6,0,0
50-54,"C67.9-Bladder, NOS",7410465,763,1.0300000000000001e-4,9.6e-5,1.11e-4,197,2.6584026778346567e-5,0,0
50-54,C68.0-Urethra,7410465,17,2e-6,1e-6,4e-6,10,1.3494429836724147e-6,0,0
50-54,C68.1-Paraurethral gland,7410465,1,0,0,1e-6,0,0,0,0
50-54,C68.8-Overlapping lesion of urinary organs,7410465,0,0,0,0,0,0,0,0
50-54,"C68.9-Urinary system, NOS",7410465,9,1e-6,1e-6,2e-6,1,1.3494429836724147e-7,0,0
50-54,C69.0-Conjunctiva,7410465,19,3e-6,2e-6,4e-6,6,8.096657902034488e-7,0,0
50-54,"C69.1-Cornea, NOS",7410465,1,0,0,1e-6,0,0,0,0
50-54,C69.2-Retina,7410465,1,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,C69.3-Choroid,7410465,52,7e-6,5e-6,9e-6,16,2.1591087738758636e-6,0,0
50-54,C69.4-Ciliary body,7410465,17,2e-6,1e-6,4e-6,4,5.397771934689659e-7,0,0
50-54,C69.5-Lacrimal gland,7410465,2,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,"C69.6-Orbit, NOS",7410465,14,2e-6,1e-6,3e-6,4,5.397771934689659e-7,0,0
50-54,C69.8-Overlapping lesion of eye and adnexa,7410465,4,1e-6,0,1e-6,4,5.397771934689659e-7,0,0
50-54,"C69.9-Eye, NOS",7410465,8,1e-6,0,2e-6,4,5.397771934689659e-7,0,0
50-54,C70.0-Cerebral meninges,7410465,9,1e-6,1e-6,2e-6,4,5.397771934689659e-7,0,0
50-54,C70.1-Spinal meninges,7410465,1,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,"C70.9-Meninges, NOS",7410465,3,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,C71.0-Cerebrum,7410465,29,4e-6,3e-6,6e-6,26,3.508551757548278e-6,0,0
50-54,C71.1-Frontal lobe,7410465,175,2.4e-5,2e-5,2.7000000000000002e-5,128,1.727287019100691e-5,0,0
50-54,C71.2-Temporal lobe,7410465,136,1.8e-5,1.5e-5,2.2000000000000003e-5,118,1.5923427207334493e-5,0,0
50-54,C71.3-Parietal lobe,7410465,102,1.4e-5,1.1000000000000001e-5,1.7e-5,90,1.2144986853051731e-5,0,0
50-54,C71.4-Occipital lobe,7410465,20,3e-6,2e-6,4e-6,17,2.294053072243105e-6,0,0
50-54,"C71.5-Ventricle, NOS",7410465,8,1e-6,0,2e-6,7,9.446100885706902e-7,0,0
50-54,"C71.6-Cerebellum, NOS",7410465,15,2e-6,1e-6,3e-6,11,1.4843872820396561e-6,0,0
50-54,C71.7-Brain stem,7410465,18,2e-6,1e-6,4e-6,10,1.3494429836724147e-6,0,0
50-54,C71.8-Overlapping lesion of brain,7410465,104,1.4e-5,1.1000000000000001e-5,1.7e-5,82,1.10654324661138e-5,0,0
50-54,"C71.9-Brain, NOS",7410465,64,9e-6,7e-6,1.1000000000000001e-5,53,7.152047813463797e-6,0,0
50-54,C72.0-Spinal cord,7410465,21,3e-6,2e-6,4e-6,3,4.048328951017244e-7,0,0
50-54,C72.1-Cauda equina,7410465,3,0,0,1e-6,0,0,0,0
50-54,C72.2-Olfactory nerve,7410465,0,0,0,0,0,0,0,0
50-54,C72.3-Optic nerve,7410465,1,0,0,1e-6,0,0,0,0
50-54,C72.4-Acoustic nerve,7410465,1,0,0,1e-6,0,0,0,0
50-54,"C72.5-Cranial nerve, NOS",7410465,1,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,C72.8-Overlapping lesion of brain & CNS,7410465,1,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,"C72.9-Nervous system, NOS",7410465,6,1e-6,0,2e-6,4,5.397771934689659e-7,0,0
50-54,C73.9-Thyroid gland,7410465,528,7.099999999999999e-5,6.5e-5,7.8e-5,78,1.0525655272644834e-5,0,0
50-54,C74.0-Cortex of adrenal gland,7410465,5,1e-6,0,2e-6,4,5.397771934689659e-7,0,0
50-54,C74.1-Medulla of adrenal gland,7410465,0,0,0,0,0,0,0,0
50-54,"C74.9-Adrenal gland, NOS",7410465,11,1e-6,1e-6,3e-6,6,8.096657902034488e-7,0,0
50-54,C75.0-Parathyroid gland,7410465,6,1e-6,0,2e-6,1,1.3494429836724147e-7,0,0
50-54,C75.1-Pituitary gland,7410465,1,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,C75.2-Craniopharyngeal duct,7410465,1,0,0,1e-6,0,0,0,0
50-54,C75.3-Pineal gland,7410465,1,0,0,1e-6,0,0,0,0
50-54,C75.4-Carotid body,7410465,3,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,C75.5-Aortic body & other paraganglia,7410465,1,0,0,1e-6,0,0,0,0
50-54,C75.8-Overlapping lesion of endocrine glands,7410465,0,0,0,0,NA,NA,NA,NA
50-54,"C75.9-Endocrine gland, NOS",7410465,0,0,0,0,0,0,0,0
50-54,"C76.0-Head, face or neck, NOS",7410465,34,5e-6,3e-6,6e-6,15,2.024164475508622e-6,0,0
50-54,"C76.1-Thorax, NOS",7410465,0,0,0,0,0,0,0,0
50-54,"C76.2-Abdomen, NOS",7410465,2,0,0,1e-6,2,2.6988859673448295e-7,0,0
50-54,"C76.3-Pelvis, NOS",7410465,2,0,0,1e-6,1,1.3494429836724147e-7,0,0
50-54,"C76.4-Upper limb, NOS",7410465,0,0,0,0,0,0,0,0
50-54,"C76.5-Lower limb, NOS",7410465,0,0,0,0,0,0,0,0
50-54,C76.7-Other ill-defined sites,7410465,0,0,0,0,0,0,0,0
50-54,C76.8-Overlapping lesion of ill-defined sites,7410465,0,0,0,0,0,0,0,0
50-54,"C77.0-Lymph nodes of head, face & neck",7410465,229,3.1e-5,2.7000000000000002e-5,3.5e-5,69,9.31115658733966e-6,0,0
50-54,C77.1-Intrathoracic lymph nodes,7410465,43,6e-6,4e-6,8e-6,12,1.6193315804068976e-6,0,0
50-54,C77.2-Intra-abdominal lymph nodes,7410465,106,1.4e-5,1.2e-5,1.7e-5,31,4.183273249384485e-6,0,0
50-54,C77.3-Lymph nodes of axilla or arm,7410465,61,8e-6,6e-6,1.1000000000000001e-5,23,3.1037188624465537e-6,0,0
50-54,C77.4-Lymph nodes of inguinal region or leg,7410465,102,1.4e-5,1.1000000000000001e-5,1.7e-5,27,3.6434960559155195e-6,0,0
50-54,C77.5-Pelvic lymph nodes,7410465,5,1e-6,0,2e-6,2,2.6988859673448295e-7,0,0
50-54,C77.8-Lymph nodes of multiple regions,7410465,725,9.800000000000001e-5,9.1e-5,1.05e-4,331,4.466656275955693e-5,6.275399667902082e-5,6.275399667902082e-5
50-54,"C77.9-Lymph node, NOS",7410465,326,4.4000000000000006e-5,3.9e-5,4.9000000000000005e-5,161,2.1726032037125877e-5,0,0
50-54,C80.9-Unknown primary site,7410465,787,1.06e-4,9.900000000000001e-5,1.14e-4,561,7.570375138402246e-5,6.275399667902082e-5,6.275399667902082e-5
60-64,C00.0-External upper lip,4183965,10,2e-6,1e-6,4e-6,2,4.78015470970718e-7,0,0
60-64,C00.1-External lower lip,4183965,96,2.2999999999999997e-5,1.8999999999999998e-5,2.8e-5,27,6.4532088581046925e-6,0,0
60-64,"C00.2-External lip, NOS",4183965,5,1e-6,0,3e-6,2,4.78015470970718e-7,0,0
60-64,C00.3-Mucosa of upper lip,4183965,0,0,0,1e-6,0,0,0,0
60-64,C00.4-Mucosa of lower lip,4183965,25,6e-6,4e-6,9e-6,5,1.195038677426795e-6,0,0
60-64,"C00.5-Mucosa of lip, NOS",4183965,0,0,0,1e-6,0,0,0,0
60-64,C00.6-Commissure of lip,4183965,3,1e-6,0,2e-6,0,0,0,0
60-64,C00.8-Overlapping lesion of lip,4183965,4,1e-6,0,2e-6,2,4.78015470970718e-7,0,0
60-64,"C00.9-Lip, NOS",4183965,9,2e-6,1e-6,4e-6,2,4.78015470970718e-7,0,0
60-64,"C01.9-Base of tongue, NOS",4183965,342,8.199999999999999e-5,7.3e-5,9.1e-5,199,4.7562539361586436e-5,0,0
60-64,"C02.0-Dorsal surface of tongue, NOS",4183965,13,3e-6,2e-6,5e-6,6,1.4340464129121539e-6,0,0
60-64,C02.1-Border of tongue,4183965,54,1.3000000000000001e-5,1e-5,1.7e-5,27,6.4532088581046925e-6,0,0
60-64,"C02.2-Ventral surface of tongue, NOS",4183965,33,8e-6,5e-6,1.1000000000000001e-5,18,4.302139238736461e-6,0,0
60-64,"C02.3-Anterior 2/3 of tongue, NOS",4183965,35,8e-6,6e-6,1.2e-5,20,4.78015470970718e-6,0,0
60-64,C02.4-Lingual tonsil,4183965,11,3e-6,1e-6,5e-6,8,1.912061883882872e-6,0,0
60-64,C02.8-Overlapping lesion of tongue,4183965,21,5e-6,3e-6,8e-6,11,2.629085090338949e-6,0,0
60-64,"C02.9-Tongue, NOS",4183965,89,2.1000000000000002e-5,1.7e-5,2.6000000000000002e-5,51,1.2189394509753309e-5,0,0
60-64,C03.0-Upper gum,4183965,12,3e-6,1e-6,5e-6,5,1.195038677426795e-6,0,0
60-64,C03.1-Lower gum,4183965,25,6e-6,4e-6,9e-6,14,3.3461082967950256e-6,0,0
60-64,"C03.9-Gum, NOS",4183965,7,2e-6,1e-6,3e-6,2,4.78015470970718e-7,0,0
60-64,C04.0-Anterior floor of mouth,4183965,58,1.4e-5,1.1000000000000001e-5,1.8e-5,43,1.0277332625870436e-5,0,0
60-64,C04.1-Lateral floor of mouth,4183965,19,5e-6,3e-6,7e-6,11,2.629085090338949e-6,0,0
60-64,C04.8-Overlapping lesion of floor of mouth,4183965,10,2e-6,1e-6,4e-6,5,1.195038677426795e-6,0,0
60-64,"C04.9-Floor of mouth, NOS",4183965,107,2.6000000000000002e-5,2.1000000000000002e-5,3.1e-5,68,1.625252601300441e-5,0,0
60-64,C05.0-Hard palate,4183965,10,2e-6,1e-6,4e-6,6,1.4340464129121539e-6,0,0
60-64,"C05.1-Soft palate, NOS",4183965,69,1.6e-5,1.3000000000000001e-5,2.1000000000000002e-5,39,9.321301683929e-6,0,0
60-64,C05.2-Uvula,4183965,17,4e-6,2e-6,7e-6,10,2.39007735485359e-6,0,0
60-64,C05.8-Overlapping lesion of palate,4183965,8,2e-6,1e-6,4e-6,4,9.56030941941436e-7,0,0
60-64,"C05.9-Palate, NOS",4183965,5,1e-6,0,3e-6,4,9.56030941941436e-7,0,0
60-64,C06.0-Cheek mucosa,4183965,32,8e-6,5e-6,1.1000000000000001e-5,15,3.5851160322803848e-6,0,0
60-64,C06.1-Vestibule of mouth,4183965,2,0,0,2e-6,0,0,0,0
60-64,C06.2-Retromolar area,4183965,60,1.4e-5,1.1000000000000001e-5,1.8e-5,43,1.0277332625870436e-5,0,0
60-64,C06.8-Overlapping lesion of other & unspecified mouth,4183965,6,1e-6,1e-6,3e-6,5,1.195038677426795e-6,0,0
60-64,"C06.9-Mouth, NOS",4183965,18,4e-6,3e-6,7e-6,13,3.107100561309667e-6,0,0
60-64,C07.9-Parotid gland,4183965,143,3.4e-5,2.9e-5,4e-5,74,1.7686572425916566e-5,0,0
60-64,C08.0-Submandibular gland,4183965,24,6e-6,4e-6,9e-6,14,3.3461082967950256e-6,0,0
60-64,C08.1-Sublingual gland,4183965,3,1e-6,0,2e-6,1,2.39007735485359e-7,0,0
60-64,C08.8-Overlapping lesion of major salivary glands,4183965,0,0,0,1e-6,0,0,0,0
60-64,"C08.9-Major salivary gland, NOS",4183965,7,2e-6,1e-6,3e-6,3,7.170232064560769e-7,0,0
60-64,C09.0-Tonsillar fossa,4183965,86,2.1000000000000002e-5,1.6e-5,2.5e-5,61,1.4579471864606898e-5,0,0
60-64,C09.1-Tonsillar pillar,4183965,35,8e-6,6e-6,1.2e-5,14,3.3461082967950256e-6,0,0
60-64,C09.8-Overlapping lesion of tonsil,4183965,3,1e-6,0,2e-6,3,7.170232064560769e-7,0,0
60-64,"C09.9-Tonsil, NOS",4183965,226,5.4000000000000005e-5,4.7000000000000004e-5,6.2e-5,109,2.605184316790413e-5,0,0
60-64,C10.0-Vallecula,4183965,10,2e-6,1e-6,4e-6,5,1.195038677426795e-6,0,0
60-64,C10.1-Anterior surface of epiglottis,4183965,5,1e-6,0,3e-6,4,9.56030941941436e-7,0,0
60-64,C10.2-Lateral wall of oropharynx,4183965,4,1e-6,0,2e-6,3,7.170232064560769e-7,0,0
60-64,C10.3-Posterior wall of oropharynx,4183965,12,3e-6,1e-6,5e-6,9,2.1510696193682307e-6,0,0
60-64,C10.4-Branchial cleft,4183965,1,0,0,1e-6,1,2.39007735485359e-7,0,0
60-64,C10.8-Overlapping lesion of oropharynx,4183965,16,4e-6,2e-6,6e-6,13,3.107100561309667e-6,0,0
60-64,"C10.9-Oropharynx, NOS",4183965,42,1e-5,7e-6,1.4e-5,27,6.4532088581046925e-6,0,0
60-64,C11.0-Superior wall of nasopharynx,4183965,3,1e-6,0,2e-6,1,2.39007735485359e-7,0,0
60-64,C11.1-Posterior wall of nasopharynx,4183965,15,4e-6,2e-6,6e-6,6,1.4340464129121539e-6,0,0
60-64,C11.2-Lateral wall of nasopharynx,4183965,6,1e-6,1e-6,3e-6,5,1.195038677426795e-6,0,0
60-64,C11.3-Anterior wall of nasopharynx,4183965,1,0,0,1e-6,0,0,0,0
60-64,C11.8-Overlapping lesion of nasopharynx,4183965,15,4e-6,2e-6,6e-6,10,2.39007735485359e-6,0,0
60-64,"C11.9-Nasopharynx, NOS",4183965,95,2.2999999999999997e-5,1.8e-5,2.8e-5,62,1.4818479600092256e-5,0,0
60-64,C12.9-Pyriform sinus,4183965,103,2.5e-5,2e-5,3e-5,78,1.8642603367858e-5,0,0
60-64,C13.0-Postcricoid region,4183965,3,1e-6,0,2e-6,1,2.39007735485359e-7,0,0
60-64,"C13.1-Aryepiglottic fold, hypopharyngeal",4183965,15,4e-6,2e-6,6e-6,11,2.629085090338949e-6,0,0
60-64,C13.2-Posterior wall of hypopharynx,4183965,12,3e-6,1e-6,5e-6,7,1.6730541483975128e-6,0,0
60-64,C13.8-Overlapping lesion of hypopharynx,4183965,3,1e-6,0,2e-6,3,7.170232064560769e-7,0,0
60-64,"C13.9-Hypopharynx, NOS",4183965,48,1.1000000000000001e-5,8e-6,1.5e-5,38,9.082293948443642e-6,0,0
60-64,"C14.0-Pharynx, NOS",4183965,53,1.3000000000000001e-5,9e-6,1.7e-5,38,9.082293948443642e-6,0,0
60-64,C14.2-Waldeyers ring,4183965,0,0,0,1e-6,0,0,0,0
60-64,"C14.8-Overlapping lesion of lip, oral cavity & pharynx",4183965,14,3e-6,2e-6,6e-6,10,2.39007735485359e-6,0,0
60-64,C15.0-Cervical esophagus,4183965,25,6e-6,4e-6,9e-6,19,4.541146974221821e-6,0,0
60-64,C15.1-Thoracic esophagus,4183965,27,6e-6,4e-6,9e-6,24,5.7361856516486154e-6,0,0
60-64,C15.2-Abdominal esophagus,4183965,11,3e-6,1e-6,5e-6,8,1.912061883882872e-6,0,0
60-64,C15.3-Upper third of esophagus,4183965,46,1.1000000000000001e-5,8e-6,1.5e-5,36,8.604278477472923e-6,0,0
60-64,C15.4-Middle third of esophagus,4183965,173,4.0999999999999994e-5,3.5e-5,4.8e-5,142,3.393909843892098e-5,0,0
60-64,C15.5-Lower third of esophagus,4183965,569,1.36e-4,1.25e-4,1.4800000000000002e-4,450,1.0755348096841155e-4,1.1114727202545911e-4,1.1114727202545911e-4
60-64,C15.8-Overlapping lesion of esophagus,4183965,37,9e-6,6e-6,1.2e-5,31,7.409239800046128e-6,0,0
60-64,"C15.9-Esophagus, NOS",4183965,113,2.7000000000000002e-5,2.2000000000000003e-5,3.2e-5,90,2.151069619368231e-5,0,0
60-64,"C16.0-Cardia, NOS",4183965,456,1.09e-4,9.900000000000001e-5,1.19e-4,365,8.723782345215602e-5,1.1114727202545911e-4,1.1114727202545911e-4
60-64,C16.1-Fundus of stomach,4183965,67,1.6e-5,1.2e-5,2e-5,52,1.2428402245238667e-5,0,0
60-64,C16.2-Body of stomach,4183965,86,2.1000000000000002e-5,1.6e-5,2.5e-5,63,1.5057487335577615e-5,0,0
60-64,C16.3-Gastric antrum,4183965,171,4.0999999999999994e-5,3.5e-5,4.7000000000000004e-5,117,2.7963905051787e-5,0,0
60-64,C16.4-Pylorus,4183965,38,9e-6,6e-6,1.2e-5,26,6.214201122619334e-6,0,0
60-64,C16.5-Lesser curvature of stomach NOS,4183965,107,2.6000000000000002e-5,2.1000000000000002e-5,3.1e-5,71,1.696954921946049e-5,0,0
60-64,C16.6-Greater curvature of stomach NOS,4183965,52,1.2e-5,9e-6,1.6e-5,30,7.1702320645607695e-6,0,0
60-64,C16.8-Overlapping lesion of stomach,4183965,97,2.2999999999999997e-5,1.8999999999999998e-5,2.8e-5,77,1.840359563237264e-5,0,0
60-64,"C16.9-Stomach, NOS",4183965,216,5.2000000000000004e-5,4.5e-5,5.9000000000000004e-5,155,3.7046199000230645e-5,0,0
60-64,C17.0-Duodenum,4183965,92,2.2000000000000003e-5,1.8e-5,2.7000000000000002e-5,48,1.1472371303297231e-5,0,0
60-64,C17.1-Jejunum,4183965,40,1e-5,7e-6,1.3000000000000001e-5,24,5.7361856516486154e-6,0,0
60-64,C17.2-Ileum,4183965,81,1.8999999999999998e-5,1.5e-5,2.4e-5,32,7.648247535531488e-6,0,0
60-64,C17.3-Meckels diverticulum,4183965,4,1e-6,0,2e-6,1,2.39007735485359e-7,0,0
60-64,C17.8-Overlapping lesion of small intestine,4183965,3,1e-6,0,2e-6,2,4.78015470970718e-7,0,0
60-64,"C17.9-Small intestine, NOS",4183965,81,1.8999999999999998e-5,1.5e-5,2.4e-5,44,1.0516340361355796e-5,0,0
60-64,C18.0-Cecum,4183965,819,1.9600000000000002e-4,1.83e-4,2.1e-4,408,9.751515607802647e-5,1.1114727202545911e-4,1.1114727202545911e-4
60-64,C18.1-Appendix,4183965,58,1.4e-5,1.1000000000000001e-5,1.8e-5,32,7.648247535531488e-6,0,0
60-64,C18.2-Ascending colon,4183965,653,1.56e-4,1.44e-4,1.69e-4,306,7.313636705851985e-5,1.1114727202545911e-4,1.1114727202545911e-4
60-64,C18.3-Hepatic flexure of colon,4183965,231,5.5e-5,4.8e-5,6.3e-5,96,2.2944742606594462e-5,0,0
60-64,C18.4-Transverse colon,4183965,309,7.400000000000001e-5,6.599999999999999e-5,8.300000000000001e-5,153,3.6568183529259925e-5,0,0
60-64,C18.5-Splenic flexure of colon,4183965,183,4.4000000000000006e-5,3.7999999999999995e-5,5.1e-5,87,2.079367298722623e-5,0,0
60-64,C18.6-Descending colon,4183965,321,7.7e-5,6.900000000000001e-5,8.599999999999999e-5,151,3.6090168058289204e-5,0,0
60-64,C18.7-Sigmoid colon,4183965,1582,3.7799999999999997e-4,3.6e-4,3.9700000000000005e-4,702,1.67783430310722e-4,1.1114727202545911e-4,2.2229454405091822e-4
60-64,C18.8-Overlapping lesion of colon,4183965,38,9e-6,6e-6,1.2e-5,14,3.3461082967950256e-6,0,0
60-64,"C18.9-Colon, NOS",4183965,166,4e-5,3.4e-5,4.599999999999999e-5,126,3.011497467115523e-5,0,0
60-64,C19.9-Rectosigmoid junction,4183965,639,1.53e-4,1.4099999999999998e-4,1.65e-4,284,6.787819687784195e-5,1.1114727202545911e-4,1.1114727202545911e-4
60-64,"C20.9-Rectum, NOS",4183965,1630,3.9e-4,3.71e-4,4.0899999999999997e-4,770,1.840359563237264e-4,2.2229454405091822e-4,2.2229454405091822e-4
60-64,"C21.0-Anus, NOS",4183965,56,1.3000000000000001e-5,1e-5,1.7e-5,29,6.931224329075411e-6,0,0
60-64,C21.1-Anal canal,4183965,48,1.1000000000000001e-5,8e-6,1.5e-5,17,4.063131503251103e-6,0,0
60-64,C21.2-Cloacogenic zone,4183965,6,1e-6,1e-6,3e-6,5,1.195038677426795e-6,0,0
60-64,"C21.8-Overlapping lesion of rectum, anus, and anal canal",4183965,29,7e-6,5e-6,1e-5,20,4.78015470970718e-6,0,0
60-64,C22.0-Liver,4183965,974,2.33e-4,2.18e-4,2.48e-4,814,1.9455229668508223e-4,2.2229454405091822e-4,2.2229454405091822e-4
60-64,C22.1-Intrahepatic bile duct,4183965,74,1.8e-5,1.4e-5,2.2000000000000003e-5,65,1.5535502806548333e-5,0,0
60-64,C23.9-Gallbladder,4183965,67,1.6e-5,1.2e-5,2e-5,58,1.3862448658150822e-5,0,0
60-64,C24.0-Extrahepatic bile duct,4183965,93,2.2000000000000003e-5,1.8e-5,2.7000000000000002e-5,78,1.8642603367858e-5,0,0
60-64,C24.1-Ampulla of Vater,4183965,75,1.8e-5,1.4e-5,2.2000000000000003e-5,54,1.2906417716209385e-5,0,0
60-64,C24.8-Overlapping lesion of biliary tract,4183965,0,0,0,1e-6,0,0,0,0
60-64,"C24.9-Biliary tract, NOS",4183965,10,2e-6,1e-6,4e-6,10,2.39007735485359e-6,0,0
60-64,C25.0-Head of pancreas,4183965,706,1.69e-4,1.57e-4,1.82e-4,617,1.474677727944665e-4,1.1114727202545911e-4,1.1114727202545911e-4
60-64,C25.1-Body of pancreas,4183965,110,2.6000000000000002e-5,2.2000000000000003e-5,3.2e-5,96,2.2944742606594462e-5,0,0
60-64,C25.2-Tail of pancreas,4183965,166,4e-5,3.4e-5,4.599999999999999e-5,148,3.537314485183313e-5,0,0
60-64,C25.3-Pancreatic duct,4183965,9,2e-6,1e-6,4e-6,9,2.1510696193682307e-6,0,0
60-64,C25.4-Islets of Langerhans,4183965,2,0,0,2e-6,2,4.78015470970718e-7,0,0
60-64,C25.7-Other specified parts of pancreas,4183965,11,3e-6,1e-6,5e-6,11,2.629085090338949e-6,0,0
60-64,C25.8-Overlapping lesion of pancreas,4183965,101,2.4e-5,2e-5,2.9e-5,87,2.079367298722623e-5,0,0
60-64,"C25.9-Pancreas, NOS",4183965,297,7.099999999999999e-5,6.3e-5,8e-5,266,6.357605763910549e-5,1.1114727202545911e-4,1.1114727202545911e-4
60-64,"C26.0-Intestinal tract, NOS",4183965,4,1e-6,0,2e-6,3,7.170232064560769e-7,0,0
60-64,C26.8-Overlapping lesion of digestive system,4183965,3,1e-6,0,2e-6,2,4.78015470970718e-7,0,0
60-64,"C26.9-Gastrointestinal tract, NOS",4183965,44,1.1000000000000001e-5,8e-6,1.4e-5,38,9.082293948443642e-6,0,0
60-64,C30.0-Nasal cavity,4183965,55,1.3000000000000001e-5,1e-5,1.7e-5,29,6.931224329075411e-6,0,0
60-64,C30.1-Middle ear,4183965,0,0,0,1e-6,0,0,0,0
60-64,C31.0-Maxillary sinus,4183965,45,1.1000000000000001e-5,8e-6,1.4e-5,27,6.4532088581046925e-6,0,0
60-64,C31.1-Ethmoid sinus,4183965,4,1e-6,0,2e-6,2,4.78015470970718e-7,0,0
60-64,C31.2-Frontal sinus,4183965,3,1e-6,0,2e-6,3,7.170232064560769e-7,0,0
60-64,C31.3-Sphenoid sinus,4183965,5,1e-6,0,3e-6,3,7.170232064560769e-7,0,0
60-64,C31.8-Overlapping lesion of accessory sinuses,4183965,4,1e-6,0,2e-6,2,4.78015470970718e-7,0,0
60-64,"C31.9-Accessory sinus, NOS",4183965,7,2e-6,1e-6,3e-6,5,1.195038677426795e-6,0,0
60-64,C32.0-Glottis,4183965,578,1.3800000000000002e-4,1.27e-4,1.5e-4,246,5.879590292939831e-5,0,1.1114727202545911e-4
60-64,C32.1-Supraglottis,4183965,353,8.400000000000001e-5,7.599999999999999e-5,9.400000000000001e-5,234,5.5927810103574e-5,0,1.1114727202545911e-4
60-64,C32.2-Subglottis,4183965,24,6e-6,4e-6,9e-6,15,3.5851160322803848e-6,0,0
60-64,C32.3-Laryngeal cartilage,4183965,11,3e-6,1e-6,5e-6,6,1.4340464129121539e-6,0,0
60-64,C32.8-Overlapping lesion of larynx,4183965,49,1.2e-5,9e-6,1.5e-5,39,9.321301683929e-6,0,0
60-64,"C32.9-Larynx, NOS",4183965,83,2e-5,1.6e-5,2.5e-5,60,1.4340464129121539e-5,0,0
60-64,C33.9-Trachea,4183965,11,3e-6,1e-6,5e-6,8,1.912061883882872e-6,0,0
60-64,C34.0-Main bronchus,4183965,646,1.54e-4,1.43e-4,1.67e-4,546,1.30498223575006e-4,1.1114727202545911e-4,1.1114727202545911e-4
60-64,"C34.1-Upper lobe, lung",4183965,5197,0.001242,0.001209,0.001276,4152,9.923601177352105e-4,0.001000325448229132,0.001000325448229132
60-64,"C34.2-Middle lobe, lung",4183965,382,9.1e-5,8.199999999999999e-5,1.01e-4,306,7.313636705851985e-5,1.1114727202545911e-4,1.1114727202545911e-4
